cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
267324,26-09-1991,F,3,1,726.0,10,29724.5,2.0,4,4,19073.41199367089
267325,05-07-1981,M,1,1,694.0,7,14684.34,2.0,4,3,19073.41199367089
267326,13-05-1987,M,8,1,911.0,3,13650.07,2.0,1,3,4884.636892655367
267327,22-06-1973,F,3,2,849.0,3,7251.01,2.0,1,2,4884.636892655367
267328,11-02-1974,M,5,1,365.0,3,10411.31,4.0,1,3,5121.214583333333
267329,22-09-1981,F,4,2,636.0,4,7865.39,3.0,2,2,8499.556146616542
267330,20-06-1989,M,1,3,488.0,7,8827.85,3.0,4,2,18786.61404494382
267331,23-08-1982,F,9,3,,1,1648.66,,1,1,
267332,08-03-1983,F,1,1,418.0,6,19628.12,4.0,4,4,18744.19980232558
267333,01-01-1983,F,9,3,,1,497.25,,1,1,
267335,12-11-1986,F,7,1,456.0,3,8937.24,3.0,1,2,5076.74070967742
267337,11-11-1987,F,10,1,417.0,5,13878.8,4.0,3,3,12185.951431034482
267338,17-12-1986,M,3,1,,6,11025.69,,4,3,
267339,10-03-1977,F,9,3,419.0,2,4391.27,4.0,1,1,5121.214583333333
267341,28-02-1987,F,7,3,544.0,2,7923.95,3.0,1,2,5076.74070967742
267343,12-06-1978,M,9,0,,4,9927.32,,2,3,
267344,22-01-1990,M,1,0,124.0,4,16378.31,4.0,2,4,8503.386485355648
267345,02-09-1975,F,6,1,938.0,6,12114.11,1.0,4,3,18231.710714285717
267346,19-03-1971,M,7,2,394.0,10,13313.04,4.0,4,3,18744.19980232558
267347,15-08-1981,M,10,3,1028.0,3,9107.41,1.0,1,2,4429.88862244898
267348,27-02-1978,M,2,3,1058.0,4,7420.07,1.0,2,2,8677.30678694158
267349,06-07-1987,F,2,2,358.0,6,16467.82,4.0,4,4,18744.19980232558
267350,01-04-1971,F,9,3,,2,6926.14,,1,2,
267356,22-03-1991,M,6,1,608.0,4,6001.26,3.0,2,2,8499.556146616542
267358,22-07-1980,M,2,1,,6,15805.92,,4,4,
267359,08-01-1971,M,1,2,481.0,4,11011.33,3.0,2,3,8499.556146616542
267360,10-02-1991,F,2,0,905.0,3,12831.26,2.0,1,3,4884.636892655367
267361,12-04-1987,M,4,0,603.0,7,26264.75,3.0,4,4,18786.61404494382
267364,21-10-1980,M,8,2,480.0,4,20831.46,3.0,2,4,8499.556146616542
267365,02-05-1991,M,7,0,,3,15956.2,,1,4,
267366,23-09-1975,M,4,2,1036.0,3,4267.51,1.0,1,1,4429.88862244898
267367,14-09-1983,F,3,0,548.0,2,2222.16,3.0,1,1,5076.74070967742
267370,21-09-1972,M,4,2,,2,8108.49,,1,2,
267372,17-09-1978,M,7,3,579.0,2,3944.85,3.0,1,1,5076.74070967742
267374,13-07-1988,M,6,1,996.0,5,10295.28,1.0,3,3,11681.718588039868
267375,17-07-1975,M,6,3,,3,8394.68,,1,2,
267376,29-12-1982,M,6,2,877.0,3,4740.45,2.0,1,1,4884.636892655367
267377,20-11-1973,M,8,2,515.0,5,8855.47,3.0,3,2,12095.5816
267378,03-09-1975,M,3,2,488.0,4,5967.0,3.0,2,2,8499.556146616542
267379,21-03-1970,F,2,3,155.0,7,14489.87,4.0,4,3,18744.19980232558
267380,19-06-1972,F,4,3,,2,2323.82,,1,1,
267382,02-04-1986,M,2,3,365.0,2,6308.44,4.0,1,2,5121.214583333333
267383,24-05-1984,M,10,3,,3,5885.23,,1,2,
267384,29-07-1978,M,4,2,,4,12543.96,,2,3,
267385,19-01-1978,M,7,3,456.0,4,8961.55,3.0,2,2,8499.556146616542
267386,15-05-1970,M,7,3,,3,7796.88,,1,2,
267387,11-01-1973,M,9,3,906.0,3,7732.79,2.0,1,2,4884.636892655367
267389,04-04-1988,F,3,3,1118.0,2,3589.04,1.0,1,1,4429.88862244898
267390,27-06-1975,F,2,0,424.0,7,23911.1,4.0,4,4,18744.19980232558
267395,24-06-1971,M,6,3,388.0,5,9748.31,4.0,3,3,12185.951431034482
267396,13-11-1970,M,9,1,,3,7067.58,,1,2,
267398,22-09-1976,M,4,0,813.0,4,13153.92,2.0,2,3,8173.856144781144
267400,25-10-1991,M,2,3,,1,1966.9,,1,1,
267401,09-03-1989,M,9,2,1064.0,6,12709.71,1.0,4,3,18231.710714285717
267402,04-05-1990,M,9,2,700.0,6,17370.6,2.0,4,4,19073.41199367089
267403,13-11-1989,M,1,2,1186.0,2,8531.7,1.0,1,2,4429.88862244898
267405,03-10-1972,F,2,2,609.0,1,3679.65,3.0,1,1,5076.74070967742
267406,21-09-1985,M,6,3,788.0,4,4463.1,2.0,2,1,8173.856144781144
267407,11-09-1984,M,1,3,998.0,2,2081.82,1.0,1,1,4429.88862244898
267408,29-05-1987,M,10,2,910.0,4,7527.26,2.0,2,2,8173.856144781144
267411,04-02-1985,M,7,0,,1,1796.73,,1,1,
267412,11-11-1992,M,5,2,,2,6161.48,,1,2,
267413,21-05-1974,M,4,0,447.0,3,5359.25,4.0,1,1,5121.214583333333
267414,17-03-1986,M,9,2,,5,28833.87,,3,4,
267415,17-07-1977,M,6,0,,2,6080.81,,1,2,
267419,28-11-1976,F,10,0,848.0,9,42951.35,2.0,4,4,19073.41199367089
267420,22-09-1985,M,8,0,481.0,10,28404.03,3.0,4,4,18786.61404494382
267422,03-06-1984,M,5,0,782.0,4,8565.96,2.0,2,2,8173.856144781144
267424,22-09-1970,M,7,2,911.0,4,3539.32,2.0,2,1,8173.856144781144
267425,03-05-1987,F,5,0,216.0,7,23809.44,4.0,4,4,18744.19980232558
267426,18-11-1981,M,1,3,452.0,3,7117.31,3.0,1,2,5076.74070967742
267429,29-11-1972,F,2,2,485.0,5,12435.67,3.0,3,3,12095.5816
267430,18-08-1982,F,6,0,548.0,6,17727.51,3.0,4,4,18786.61404494382
267432,07-05-1973,F,5,2,,3,11330.67,,1,3,
267433,24-09-1989,F,2,3,1185.0,4,9798.03,1.0,2,3,8677.30678694158
267436,10-09-1977,M,7,3,605.0,5,13704.21,3.0,3,3,12095.5816
267437,23-09-1977,M,8,3,611.0,4,10168.21,3.0,2,3,8499.556146616542
267439,27-08-1972,M,1,1,515.0,10,29421.73,3.0,4,4,18786.61404494382
267441,08-06-1976,M,10,3,391.0,1,2373.54,4.0,1,1,5121.214583333333
267442,16-06-1989,M,7,2,572.0,9,17482.21,3.0,4,4,18786.61404494382
267445,26-11-1990,M,4,2,699.0,2,1362.46,2.0,1,1,4884.636892655367
267446,16-06-1992,M,6,2,,5,18946.33,,3,4,
267447,04-04-1983,M,5,0,388.0,5,12006.93,4.0,3,3,12185.951431034482
267448,07-07-1977,M,1,3,1087.0,2,6922.82,1.0,1,2,4429.88862244898
267449,15-02-1974,F,10,2,1184.0,2,5043.22,1.0,1,1,4429.88862244898
267450,17-06-1991,M,8,1,853.0,3,10049.98,2.0,1,3,4884.636892655367
267452,24-06-1971,F,5,3,1030.0,3,5708.43,1.0,1,2,4429.88862244898
267453,05-12-1975,M,6,0,516.0,3,6812.32,3.0,1,2,5076.74070967742
267455,27-09-1982,F,3,3,611.0,6,10937.29,3.0,4,3,18786.61404494382
267457,08-06-1992,M,6,3,,1,6287.45,,1,2,
267460,20-04-1980,F,5,3,,2,4117.23,,1,1,
267462,11-01-1988,M,7,1,424.0,4,13875.49,4.0,2,3,8503.386485355648
267463,22-04-1971,F,4,3,92.0,6,11434.54,4.0,4,3,18744.19980232558
267464,16-05-1977,F,3,3,276.0,7,7453.23,4.0,4,2,18744.19980232558
267465,13-03-1990,F,9,0,1029.0,10,21532.03,1.0,4,4,18231.710714285717
267466,06-08-1987,F,7,3,1.0,6,10287.55,4.0,4,3,18744.19980232558
267467,10-01-1991,M,9,1,92.0,8,17665.63,4.0,4,4,18744.19980232558
267468,06-10-1973,M,4,0,277.0,3,7505.16,4.0,1,2,5121.214583333333
267470,24-02-1985,M,5,0,662.0,5,10063.24,2.0,3,3,12267.26375
267473,25-07-1987,M,3,3,1301.0,4,22651.4,1.0,2,4,8677.30678694158
267474,12-10-1984,M,2,3,1181.0,2,1234.29,1.0,1,1,4429.88862244898
267475,24-01-1980,M,3,3,608.0,3,8918.45,3.0,1,2,5076.74070967742
267476,13-05-1983,F,3,2,361.0,1,4393.48,4.0,1,1,5121.214583333333
267478,16-12-1977,F,1,0,485.0,5,7614.56,3.0,3,2,12095.5816
267479,29-11-1992,F,9,2,664.0,4,10728.44,2.0,2,3,8173.856144781144
267480,11-03-1986,M,3,2,783.0,5,14798.16,2.0,3,3,12267.26375
267482,29-07-1978,M,7,0,1004.0,4,7106.26,1.0,2,2,8677.30678694158
267483,08-04-1989,M,2,0,936.0,3,10231.19,1.0,1,3,4429.88862244898
267484,16-06-1986,M,7,3,1062.0,1,6176.95,1.0,1,2,4429.88862244898
267485,24-09-1989,F,4,1,724.0,3,10070.97,2.0,1,3,4884.636892655367
267486,12-07-1986,F,4,3,456.0,6,20830.35,3.0,4,4,18786.61404494382
267488,15-03-1987,F,9,0,489.0,6,17739.67,3.0,4,4,18786.61404494382
267489,21-06-1990,F,7,2,215.0,7,23266.88,4.0,4,4,18744.19980232558
267490,09-09-1970,F,4,1,359.0,6,10217.93,4.0,4,3,18744.19980232558
267492,15-03-1980,F,9,2,577.0,2,10729.55,3.0,1,3,5076.74070967742
267497,13-06-1988,F,4,2,792.0,6,19026.99,2.0,4,4,19073.41199367089
267498,10-02-1991,F,4,3,,3,6892.99,,1,2,
267499,07-08-1988,F,9,2,793.0,5,4730.51,2.0,3,1,12267.26375
267500,18-07-1987,M,10,3,2.0,8,19025.89,4.0,4,4,18744.19980232558
267503,21-07-1988,F,5,3,845.0,5,9033.38,2.0,3,2,12267.26375
267504,01-02-1974,F,7,0,451.0,6,25410.58,3.0,4,4,18786.61404494382
267508,19-01-1985,M,2,3,632.0,5,12341.75,3.0,3,3,12095.5816
267510,26-08-1992,M,5,0,791.0,2,8688.61,2.0,1,2,4884.636892655367
267511,11-09-1983,M,5,3,93.0,3,11683.17,4.0,1,3,5121.214583333333
267512,07-01-1971,F,7,0,1213.0,4,4129.39,1.0,2,1,8677.30678694158
267517,14-09-1987,F,9,0,547.0,5,17645.75,3.0,3,4,12095.5816
267522,28-02-1976,M,3,2,2.0,7,22621.56,4.0,4,4,18744.19980232558
267524,19-10-1975,M,6,0,31.0,3,10046.66,4.0,1,3,5121.214583333333
267525,25-07-1986,M,2,3,,1,1642.03,,1,1,
267527,25-02-1975,M,6,2,,5,15951.78,,3,4,
267528,14-09-1985,F,2,1,942.0,5,23781.81,1.0,3,4,11681.718588039868
267529,09-05-1970,M,4,3,1334.0,4,20557.42,1.0,2,4,8677.30678694158
267534,03-09-1988,F,3,2,360.0,5,17691.05,4.0,3,4,12185.951431034482
267536,10-09-1970,M,3,3,2.0,3,4068.61,4.0,1,1,5121.214583333333
267537,03-02-1991,M,4,2,998.0,3,9779.25,1.0,1,3,4429.88862244898
267538,03-11-1979,M,4,2,513.0,8,19389.44,3.0,4,4,18786.61404494382
267539,25-01-1989,F,6,3,,1,7514.0,,1,2,
267540,25-08-1991,F,1,1,785.0,5,18194.93,2.0,3,4,12267.26375
267542,21-03-1978,M,6,3,422.0,4,10951.66,4.0,2,3,8503.386485355648
267543,24-07-1972,F,7,3,,1,5657.6,,1,2,
267544,12-10-1984,M,7,0,1218.0,4,4116.12,1.0,2,1,8677.30678694158
267545,09-10-1971,M,8,0,1363.0,1,436.48,1.0,1,1,4429.88862244898
267546,08-03-1985,F,4,2,,2,3550.36,,1,1,
267547,24-11-1987,M,4,2,753.0,10,14574.95,2.0,4,3,19073.41199367089
267549,07-07-1974,M,2,3,481.0,2,8579.22,3.0,1,2,5076.74070967742
267550,04-09-1987,M,9,1,572.0,6,14973.85,3.0,4,3,18786.61404494382
267551,08-08-1975,M,6,1,1340.0,4,14387.1,1.0,2,3,8677.30678694158
267552,04-11-1987,M,4,2,419.0,5,14867.77,4.0,3,3,12185.951431034482
267555,22-11-1984,M,1,1,1151.0,5,22479.01,1.0,3,4,11681.718588039868
267557,09-05-1989,M,6,2,,2,3871.92,,1,1,
267558,17-01-1971,M,6,3,,3,1105.0,,1,1,
267559,05-04-1988,F,2,3,1034.0,2,1523.8,1.0,1,1,4429.88862244898
267560,03-02-1982,M,2,3,,4,7484.16,,2,2,
267562,19-09-1982,M,9,1,426.0,4,8327.28,4.0,2,2,8503.386485355648
267565,29-03-1983,M,9,2,548.0,3,6589.11,3.0,1,2,5076.74070967742
267568,07-03-1988,M,5,2,670.0,5,13806.98,2.0,3,3,12267.26375
267573,23-07-1992,F,4,3,998.0,2,4760.34,1.0,1,1,4429.88862244898
267574,27-08-1980,M,9,3,606.0,4,3275.22,3.0,2,1,8499.556146616542
267575,08-09-1992,M,8,1,945.0,6,24040.38,1.0,4,4,18231.710714285717
267576,26-08-1982,F,5,2,,6,12619.1,,4,3,
267577,24-11-1981,M,7,3,940.0,4,6791.33,1.0,2,2,8677.30678694158
267579,05-02-1989,F,6,0,,2,2251.99,,1,1,
267580,14-08-1983,M,3,3,753.0,3,5229.97,2.0,2,1,8173.856144781144
267583,21-11-1972,M,4,1,478.0,4,24575.2,3.0,2,4,8499.556146616542
267585,25-09-1973,M,3,3,,1,901.68,,1,1,
267586,28-06-1988,F,6,3,696.0,3,5418.92,2.0,2,1,8173.856144781144
267588,04-05-1973,M,8,2,481.0,6,15213.64,3.0,4,4,18786.61404494382
267589,24-11-1970,F,9,3,,2,9342.77,,1,2,
267592,03-06-1990,F,5,2,32.0,6,28742.15,4.0,4,4,18744.19980232558
267594,28-10-1977,F,8,3,276.0,7,13558.35,4.0,4,3,18744.19980232558
267595,23-03-1977,F,7,0,448.0,6,15176.07,4.0,4,3,18744.19980232558
267596,19-07-1984,M,7,1,936.0,5,20750.79,1.0,3,4,11681.718588039868
267597,22-08-1976,M,10,3,1062.0,3,9154.92,1.0,2,2,8677.30678694158
267598,21-03-1989,F,9,2,1089.0,5,8391.37,1.0,3,2,11681.718588039868
267599,17-05-1984,M,5,3,,2,9162.66,,1,2,
267603,06-11-1970,F,1,2,610.0,2,4586.85,3.0,1,1,5076.74070967742
267604,09-07-1981,F,2,0,1336.0,5,6732.76,1.0,3,2,11681.718588039868
267606,20-05-1979,F,3,0,665.0,3,10100.81,2.0,2,3,8173.856144781144
267607,20-09-1992,F,3,3,694.0,2,601.12,2.0,1,1,4884.636892655367
267609,18-02-1970,M,2,2,730.0,4,14442.35,2.0,2,3,8173.856144781144
267610,18-11-1984,M,3,3,642.0,2,5215.6,2.0,1,1,4884.636892655367
267611,25-03-1989,M,4,3,730.0,6,9006.85,2.0,4,2,19073.41199367089
267613,15-09-1970,M,3,0,305.0,6,12540.65,4.0,4,3,18744.19980232558
267615,03-10-1982,F,3,3,573.0,4,9209.07,3.0,2,2,8499.556146616542
267616,21-12-1983,M,7,3,1303.0,2,7116.2,1.0,1,2,4429.88862244898
267617,21-12-1983,F,10,3,512.0,4,15995.98,3.0,2,4,8499.556146616542
267618,08-01-1971,M,2,3,365.0,6,18537.48,4.0,4,4,18744.19980232558
267620,24-05-1992,F,7,2,693.0,6,25377.43,2.0,4,4,19073.41199367089
267621,26-10-1971,F,7,2,479.0,5,11642.28,3.0,3,3,12095.5816
267622,17-09-1978,M,2,1,389.0,6,12331.8,4.0,4,3,18744.19980232558
267623,01-03-1979,F,6,3,1155.0,2,2996.76,1.0,1,1,4429.88862244898
267624,10-12-1991,M,6,3,882.0,3,11503.05,2.0,2,3,8173.856144781144
267629,02-12-1986,F,3,1,1153.0,4,11950.58,1.0,2,3,8677.30678694158
267630,25-07-1979,M,1,3,,1,499.46,,1,1,
267631,18-05-1987,F,10,0,124.0,8,16043.5,4.0,4,4,18744.19980232558
267632,07-08-1981,M,8,3,360.0,3,7770.36,4.0,2,2,8503.386485355648
267633,29-01-1977,M,6,0,1150.0,2,4442.1,1.0,1,1,4429.88862244898
267634,11-07-1971,M,5,2,31.0,6,30081.42,4.0,4,4,18744.19980232558
267635,20-05-1985,M,8,3,,3,5982.47,,2,2,
267636,13-05-1981,M,9,3,640.0,1,6607.9,2.0,1,2,4884.636892655367
267637,07-04-1973,F,4,1,517.0,4,8891.93,3.0,2,2,8499.556146616542
267638,01-04-1985,F,6,0,843.0,3,5684.12,2.0,2,2,8173.856144781144
267639,07-06-1971,M,8,0,363.0,6,12338.43,4.0,4,3,18744.19980232558
267640,09-03-1990,F,10,3,,2,10477.61,,1,3,
267642,09-05-1987,F,2,0,906.0,4,6637.74,2.0,2,2,8173.856144781144
267643,12-06-1977,M,3,2,478.0,5,19949.67,3.0,3,4,12095.5816
267644,02-02-1981,F,7,3,,4,8094.12,,2,2,
267646,19-06-1991,F,5,0,488.0,5,6268.67,3.0,3,2,12095.5816
267648,11-04-1978,F,8,3,1334.0,2,9394.71,1.0,1,2,4429.88862244898
267649,06-04-1992,F,7,3,,4,11195.86,,2,3,
267651,20-04-1991,F,1,2,335.0,5,10435.62,4.0,3,3,12185.951431034482
267652,08-06-1980,F,6,0,542.0,7,10647.78,3.0,4,3,18786.61404494382
267653,14-10-1987,M,5,3,418.0,8,21871.26,4.0,4,4,18744.19980232558
267654,07-12-1991,M,7,3,905.0,3,3943.74,2.0,2,1,8173.856144781144
267655,15-02-1985,F,7,3,1182.0,4,6828.9,1.0,2,2,8677.30678694158
267656,15-07-1991,M,3,2,123.0,9,15557.3,4.0,4,4,18744.19980232558
267657,29-01-1970,F,7,0,,5,16605.94,,3,4,
267658,07-11-1971,F,5,0,550.0,4,5797.94,3.0,2,2,8499.556146616542
267660,14-09-1981,M,3,3,1125.0,1,552.5,1.0,1,1,4429.88862244898
267661,20-07-1976,M,8,0,305.0,6,10830.1,4.0,4,3,18744.19980232558
267662,19-05-1976,F,8,1,92.0,6,15612.55,4.0,4,4,18744.19980232558
267663,26-08-1978,M,4,3,,1,1209.97,,1,1,
267664,22-12-1971,F,10,3,634.0,3,5098.47,3.0,2,1,8499.556146616542
267665,27-12-1988,F,5,1,512.0,7,13600.34,3.0,4,3,18786.61404494382
267666,24-12-1992,M,6,3,155.0,5,14752.85,4.0,3,3,12185.951431034482
267667,05-01-1980,M,6,1,93.0,5,13584.87,4.0,3,3,12185.951431034482
267668,10-09-1979,M,5,0,1156.0,7,20772.9,1.0,4,4,18231.710714285717
267669,27-07-1987,F,4,3,,4,6773.65,,2,2,
267671,23-08-1981,F,8,2,843.0,4,10168.21,2.0,2,3,8173.856144781144
267673,19-05-1992,F,5,1,458.0,8,17445.74,3.0,4,4,18786.61404494382
267674,17-01-1987,M,3,0,,3,4026.62,,2,1,
267677,01-01-1989,M,4,1,848.0,4,13260.0,2.0,2,3,8173.856144781144
267680,19-04-1989,M,7,3,,5,8126.17,,3,2,
267681,20-05-1983,M,5,3,392.0,3,4800.12,4.0,2,1,8503.386485355648
267682,05-08-1981,F,5,3,607.0,4,5333.84,3.0,2,1,8499.556146616542
267683,26-02-1985,M,10,1,942.0,5,7354.88,1.0,3,2,11681.718588039868
267685,23-04-1980,M,7,3,,1,1428.77,,1,1,
267687,17-07-1976,M,7,3,,2,2545.92,,1,1,
267688,25-09-1988,F,4,3,,2,11961.62,,1,3,
267690,17-09-1981,M,5,2,550.0,7,15807.02,3.0,4,4,18786.61404494382
267691,22-08-1980,F,7,2,1341.0,4,10759.39,1.0,2,3,8677.30678694158
267693,22-11-1974,F,8,1,883.0,5,15520.83,2.0,3,4,12267.26375
267696,09-03-1973,F,8,2,725.0,4,3440.97,2.0,2,1,8173.856144781144
267697,13-05-1975,M,6,3,480.0,7,19877.85,3.0,4,4,18786.61404494382
267698,03-03-1972,M,7,3,,4,4900.68,,2,1,
267699,24-11-1976,F,5,3,489.0,4,10829.0,3.0,2,3,8499.556146616542
267700,16-01-1986,F,10,3,875.0,5,11111.88,2.0,3,3,12267.26375
267701,18-05-1992,M,2,1,790.0,9,20223.71,2.0,4,4,19073.41199367089
267702,29-10-1974,F,6,2,572.0,4,8674.25,3.0,2,2,8499.556146616542
267704,22-07-1983,M,6,3,154.0,4,14161.68,4.0,2,3,8503.386485355648
267706,09-03-1982,M,3,2,387.0,3,1718.28,4.0,2,1,8503.386485355648
267707,02-10-1970,F,2,3,480.0,7,6427.78,3.0,4,2,18786.61404494382
267711,19-08-1986,F,7,2,391.0,5,9560.46,4.0,3,2,12185.951431034482
267712,25-12-1975,M,2,0,,2,1244.23,,1,1,
267713,03-09-1970,M,1,3,1301.0,3,7194.66,1.0,2,2,8677.30678694158
267714,22-05-1988,F,7,2,,7,13256.68,,4,3,
267715,10-12-1972,F,7,0,784.0,9,28377.51,2.0,4,4,19073.41199367089
267716,28-06-1982,M,3,3,,2,6710.66,,1,2,
267718,19-02-1973,F,9,2,820.0,5,13648.96,2.0,3,3,12267.26375
267719,04-07-1975,M,5,3,732.0,2,4839.9,2.0,1,1,4884.636892655367
267720,05-02-1978,F,10,3,,3,9729.52,,2,3,
267721,22-07-1972,F,9,2,277.0,3,5975.84,4.0,2,2,8503.386485355648
267724,28-12-1974,M,10,3,1275.0,4,18488.86,1.0,2,4,8677.30678694158
267726,26-05-1984,M,5,3,,4,12163.84,,2,3,
267727,10-12-1985,F,5,3,448.0,4,8415.68,4.0,2,2,8503.386485355648
267732,23-09-1989,F,9,3,,1,919.36,,1,1,
267734,28-04-1977,F,4,0,335.0,9,19979.51,4.0,4,4,18744.19980232558
267737,23-04-1989,M,5,3,,3,9414.6,,2,2,
267738,07-08-1990,M,4,2,,4,6937.19,,2,2,
267739,10-03-1983,M,8,2,580.0,4,11324.04,3.0,2,3,8499.556146616542
267740,21-01-1977,M,2,1,602.0,8,13135.14,3.0,4,3,18786.61404494382
267742,08-03-1971,M,5,3,,4,8349.38,,2,2,
267743,13-03-1972,M,10,2,573.0,3,9095.25,3.0,2,2,8499.556146616542
267745,21-02-1976,F,10,2,762.0,4,8192.47,2.0,2,2,8173.856144781144
267747,02-06-1972,M,5,1,,4,7544.94,,2,2,
267748,29-05-1981,M,1,2,389.0,5,13440.11,4.0,3,3,12185.951431034482
267749,11-10-1973,M,10,1,185.0,4,26954.26,4.0,2,4,8503.386485355648
267750,13-10-1986,M,1,1,277.0,6,22232.6,4.0,4,4,18744.19980232558
267752,20-07-1974,F,1,3,1364.0,4,4845.43,1.0,2,1,8677.30678694158
267753,11-04-1977,F,5,3,975.0,5,8590.27,1.0,3,2,11681.718588039868
267754,08-03-1983,M,2,3,92.0,5,6127.23,4.0,3,2,12185.951431034482
267756,12-07-1979,F,1,1,576.0,6,9079.78,3.0,4,2,18786.61404494382
267757,02-03-1988,F,5,2,543.0,3,4480.77,3.0,2,1,8499.556146616542
267759,29-05-1978,M,7,1,945.0,3,11643.39,1.0,2,3,8677.30678694158
267760,12-11-1979,F,9,0,420.0,6,16162.83,4.0,4,4,18744.19980232558
267763,09-08-1984,F,1,3,,3,12548.38,,2,3,
267764,20-06-1986,M,10,3,,1,3858.66,,1,1,
267768,20-12-1981,M,3,0,360.0,11,16323.06,4.0,4,4,18744.19980232558
267769,25-07-1989,M,8,3,,4,5174.72,,2,1,
267771,04-06-1983,F,7,1,823.0,5,12425.73,2.0,3,3,12267.26375
267772,29-06-1979,F,8,3,1212.0,4,11434.54,1.0,2,3,8677.30678694158
267774,08-02-1982,M,4,3,1370.0,4,4921.67,1.0,2,1,8677.30678694158
267775,08-09-1981,M,10,3,1088.0,5,8701.88,1.0,3,2,11681.718588039868
267776,03-09-1987,F,5,2,,2,4389.06,,1,1,
267778,11-03-1972,F,7,1,390.0,6,23514.4,4.0,4,4,18744.19980232558
267780,11-04-1985,M,7,1,846.0,4,22126.52,2.0,2,4,8173.856144781144
267781,24-07-1982,F,5,3,93.0,6,10295.28,4.0,4,3,18744.19980232558
267782,19-03-1992,F,5,3,697.0,3,8558.23,2.0,2,2,8173.856144781144
267783,07-04-1979,M,5,1,540.0,7,18038.02,3.0,4,4,18786.61404494382
267784,09-02-1975,F,3,3,366.0,3,7601.3,4.0,2,2,8503.386485355648
267785,27-04-1979,F,7,3,,1,392.27,,1,1,
267786,13-02-1980,M,8,1,395.0,5,13983.77,4.0,3,3,12185.951431034482
267792,07-06-1985,M,1,1,,7,23828.22,,4,4,
267793,29-06-1992,F,9,2,482.0,5,18092.17,3.0,3,4,12095.5816
267794,07-02-1990,F,1,3,215.0,6,20134.21,4.0,4,4,18744.19980232558
267795,21-12-1989,F,5,3,,3,10041.14,,2,3,
267797,10-08-1988,M,8,3,1122.0,2,7910.69,1.0,1,2,4429.88862244898
267798,07-12-1986,M,5,3,,1,2933.78,,1,1,
267801,27-10-1981,F,5,1,578.0,10,28286.9,3.0,4,4,18786.61404494382
267802,29-12-1984,F,4,3,576.0,3,14170.52,3.0,2,3,8499.556146616542
267803,02-02-1991,M,9,3,512.0,2,2084.03,3.0,1,1,5076.74070967742
267804,25-07-1985,F,3,3,,2,3867.5,,1,1,
267805,25-09-1991,M,3,2,667.0,3,10087.55,2.0,2,3,8173.856144781144
267806,07-02-1981,F,2,2,660.0,6,26252.59,2.0,4,4,19073.41199367089
267807,11-09-1971,M,7,0,277.0,5,9911.85,4.0,3,3,12185.951431034482
267808,08-10-1989,M,9,2,479.0,4,3222.18,3.0,2,1,8499.556146616542
267809,29-04-1991,M,3,3,,1,2298.4,,1,1,
267811,15-02-1992,M,2,0,1369.0,5,21833.69,1.0,3,4,11681.718588039868
267812,04-12-1992,F,1,1,784.0,6,6782.49,2.0,4,2,19073.41199367089
267813,15-12-1990,M,7,3,729.0,3,17687.74,2.0,2,4,8173.856144781144
267814,17-03-1977,F,7,2,579.0,5,14788.21,3.0,3,3,12095.5816
267815,26-07-1971,F,10,2,996.0,3,7705.16,1.0,2,2,8677.30678694158
267817,21-01-1992,M,4,1,602.0,4,7291.9,3.0,2,2,8499.556146616542
267818,07-03-1971,M,2,0,,3,16376.1,,2,4,
267819,10-05-1970,F,9,2,752.0,4,3345.94,2.0,2,1,8173.856144781144
267825,16-10-1984,F,9,0,1117.0,7,23700.04,1.0,4,4,18231.710714285717
267826,24-08-1970,F,7,2,823.0,5,19294.4,2.0,3,4,12267.26375
267827,20-03-1972,F,7,2,450.0,8,19733.09,3.0,4,4,18786.61404494382
267828,07-05-1976,M,3,2,,2,1339.26,,1,1,
267830,06-12-1973,M,8,1,661.0,5,21113.24,2.0,3,4,12267.26375
267831,20-04-1986,M,9,0,762.0,2,5753.73,2.0,1,2,4884.636892655367
267832,04-10-1979,M,9,1,2.0,7,28343.25,4.0,4,4,18744.19980232558
267833,05-12-1988,F,8,3,184.0,2,6680.83,4.0,1,2,5121.214583333333
267835,15-04-1980,M,2,3,428.0,3,7889.7,4.0,2,2,8503.386485355648
267836,16-08-1992,F,10,2,1210.0,4,16149.58,1.0,2,4,8677.30678694158
267838,06-12-1985,M,7,3,,1,1308.32,,1,1,
267840,18-11-1974,F,5,2,305.0,4,12993.69,4.0,2,3,8503.386485355648
267842,23-06-1978,F,1,0,1275.0,5,19564.03,1.0,3,4,11681.718588039868
267844,10-10-1976,F,10,3,,4,7917.32,,2,2,
267846,11-07-1987,M,5,3,1121.0,3,3169.14,1.0,2,1,8677.30678694158
267849,17-06-1971,F,3,3,997.0,2,8146.06,1.0,1,2,4429.88862244898
267851,13-12-1970,M,3,3,486.0,2,1962.48,3.0,1,1,5076.74070967742
267852,07-06-1971,F,9,2,,4,15865.59,,2,4,
267853,18-12-1974,F,7,3,452.0,5,5637.71,3.0,3,2,12095.5816
267854,23-08-1985,M,10,0,1247.0,5,15283.25,1.0,3,4,11681.718588039868
267856,01-10-1973,F,10,2,636.0,5,9726.21,3.0,3,3,12095.5816
267858,12-07-1992,F,6,1,360.0,6,24260.28,4.0,4,4,18744.19980232558
267859,15-07-1979,M,5,3,,2,6201.26,,1,2,
